#            time (s)	            H1 strain            H2 strain
  -1.633386516571E+01	  -7.023362913724E+00	  -3.102372209447E-01
  -1.633362102509E+01	  -6.935702257601E+00	  -2.239629977035E-01
  -1.633337688446E+01	  -6.973204542907E+00	  -2.224473505271E-03
  -1.633313274384E+01	  -7.110134980015E+00	  +3.270336990248E-01
  -1.633288860321E+01	  -7.303018757029E+00	  +7.070195131162E-01
  -1.633264446259E+01	  -7.493535958338E+00	  +1.067450665313E+00
  -1.633240032196E+01	  -7.613810355313E+00	  +1.345539408007E+00
  -1.633215618134E+01	  -7.594345089535E+00	  +1.503799434077E+00
  -1.633191204071E+01	  -7.374160080938E+00	  +1.537411610506E+00
  -1.633166790009E+01	  -6.911765698222E+00	  +1.469248000484E+00
  -1.633142375946E+01	  -6.194917572969E+00	  +1.336632264610E+00
  -1.633117961884E+01	  -5.246829547807E+00	  +1.177205021223E+00
  -1.633093547821E+01	  -4.126715866632E+00	  +1.020367059284E+00
  -1.633069133759E+01	  -2.923364971074E+00	  +8.864842852484E-01
  -1.633044719696E+01	  -1.741977600406E+00	  +7.909777693656E-01
  -1.633020305634E+01	  -6.862974409188E-01	  +7.477477825437E-01
  -1.632995891571E+01	  +1.605363297502E-01	  +7.677668797523E-01
  -1.632971477509E+01	  +7.523191599862E-01	  +8.529961278955E-01
  -1.632947063446E+01	  +1.089324803683E+00	  +9.899267651025E-01
  -1.632922649384E+01	  +1.218186827405E+00	  +1.148228074510E+00
  -1.632898235321E+01	  +1.221466263003E+00	  +1.287442798852E+00
  -1.632873821259E+01	  +1.199126104631E+00	  +1.369964841418E+00
  -1.632849407196E+01	  +1.246484854402E+00	  +1.374493488205E+00
